--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Delivery  |ShPt  |SLoc|Dv|Sold-To Pt|Name of sold-to party |Ship-To|Name of the ship-to party|Ref. Doc. |DlvTy|ItCa|Item|Material  |Description                             |Delivery qty|     Volume| Net weight| Total Wght|Batch     |
|  9109466260|IN53  |2000|70|102386    |Shivam Paints         |102386 |Shivam Paints            |1046788826|LF   |TAN | 002|IN35203203|DN SADOLIN WOOD FILLER WALNUT 1KG       |          2 |         2 |         2 |     2.106 |N20251101 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  10|IN28209072|DN GLOSS WHITE BASE NEW 1L              |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  20|IN28209071|DN GLOSS WHITE BASE NEW 4L              |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  30|IN28209082|DN GLOSS WHITE BASE NEW 10L             |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  40|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  50|IN28209281|DN GLOSS INTERMEDIATE BASE NEW 18L      |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  60|5867122   |DN GLOSS 93 BASE 0.925L                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  70|5867123   |DN GLOSS 93 BASE 3.7L                   |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  80|5867125   |DN DULUX GLOSS 93 BASE 18.5L            |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN |  90|IN28301073|DN GLOSS BRILLIANT WHITE 500ML          |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 100|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 110|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 120|IN28012273|DN GLOSS BLACK 500ML                    |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 130|IN28012272|DN GLOSS BLACK 1L                       |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 140|IN28012271|DN GLOSS BLACK 4LT                      |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 150|IN28012282|DN GLOSS BLACK 10L                      |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 160|IN28012281|DN GLOSS BLACK 20LT                     |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 170|IN28912273|DN GLOSS DARK BROWN 500ML               |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 180|IN28912272|DN GLOSS DARK BROWN 1L                  |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 190|IN28912271|DN GLOSS DARK BROWN 4L                  |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 200|IN28918773|DN GLOSS GOLDEN BROWN 500ML             |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 210|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 220|IN28918771|DN GLOSS GOLDEN BROWN 4LT               |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 230|IN28049272|DN GLOSS SMOKE GREY 1LT                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 240|IN28049271|DN GLOSS SMOKE GREY 4LT                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 250|IN28010572|DN GLOSS DA GREY 1L                     |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 260|IN28010571|DN GLOSS DA GREY 4LT                    |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 270|IN28043772|DN GLOSS SIGNAL RED 1LT                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 280|IN28043771|DN GLOSS SIGNAL RED 4LT                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 290|IN28916272|DN GLOSS DEEP ORANGE 1L                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 300|IN28917472|DN GLOSS PHIROZA 1L                     |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 310|IN28917471|DN GLOSS PHIROZA 4LT                    |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 320|IN28011372|DN GLOSS OXFORD BLUE 1LT                |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 330|IN28905772|DN GLOSS BUS GREEN 1LT                  |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 340|IN28922372|DN GLOSS SAND STONE 1LT                 |          0 |         0 |         0 |         0 |          |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 001|IN28209072|DN GLOSS WHITE BASE NEW 1L              |         36 |        36 |    37.080 |    41.652 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 002|IN28209071|DN GLOSS WHITE BASE NEW 4L              |         20 |        80 |    82.400 |    89.460 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 003|IN28209082|DN GLOSS WHITE BASE NEW 10L             |          5 |        50 |    51.500 |        58 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 004|IN28209271|DN GLOSS INTERMEDIATE BASE NEW 3.6L     |          8 |        32 |    28.512 |    35.280 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 005|IN28209281|DN GLOSS INTERMEDIATE BASE NEW 18L      |          2 |        40 |    35.640 |    42.800 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 006|5867122   |DN GLOSS 93 BASE 0.925L                 |         18 |        18 |    14.904 |    17.154 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 007|5867123   |DN GLOSS 93 BASE 3.7L                   |          8 |        32 |    32.608 |    39.776 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 008|5867125   |DN DULUX GLOSS 93 BASE 18.5L            |          3 |        60 |        60 |        60 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 009|IN28301073|DN GLOSS BRILLIANT WHITE 500ML          |         12 |         6 |     6.720 |     7.560 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 010|IN28301072|DN GLOSS BRILLIANT WHITE 1L             |         12 |        12 |    13.440 |    14.880 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 011|IN28301071|DN GLOSS BRILLIANT WHITE 4L             |          4 |        16 |    17.920 |    19.320 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 012|IN28012273|DN GLOSS BLACK 500ML                    |         12 |         6 |     5.460 |     6.744 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 013|IN28012272|DN GLOSS BLACK 1L                       |         30 |        30 |    27.300 |    32.250 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 014|IN28012271|DN GLOSS BLACK 4LT                      |         16 |        64 |    58.240 |    66.816 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 015|IN28012282|DN GLOSS BLACK 10L                      |          2 |        20 |    18.200 |    20.950 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 016|IN28012281|DN GLOSS BLACK 20LT                     |          5 |       100 |        91 |   100.975 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 017|IN28912273|DN GLOSS DARK BROWN 500ML               |         12 |         6 |     5.700 |     6.984 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 018|IN28912272|DN GLOSS DARK BROWN 1L                  |         18 |        18 |    17.100 |    20.070 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 019|IN28912271|DN GLOSS DARK BROWN 4L                  |          8 |        32 |    30.400 |    34.688 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 020|IN28918773|DN GLOSS GOLDEN BROWN 500ML             |         12 |         6 |         6 |     7.044 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 021|IN28918772|DN GLOSS GOLDEN BROWN 1LT               |         18 |        18 |        18 |    20.250 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 022|IN28918771|DN GLOSS GOLDEN BROWN 4LT               |          8 |        32 |        32 |    35.008 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 023|IN28049272|DN GLOSS SMOKE GREY 1LT                 |         12 |        12 |    11.880 |    13.260 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 024|IN28049271|DN GLOSS SMOKE GREY 4LT                 |          3 |        12 |    11.880 |    12.888 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 025|IN28049271|DN GLOSS SMOKE GREY 4LT                 |          1 |         4 |     3.960 |     4.296 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 026|IN28010572|DN GLOSS DA GREY 1L                     |         12 |        12 |    11.520 |    13.140 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 027|IN28010571|DN GLOSS DA GREY 4LT                    |          8 |        32 |    30.720 |    34.048 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 028|IN28043772|DN GLOSS SIGNAL RED 1LT                 |         18 |        18 |    16.560 |    19.350 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 029|IN28043771|DN GLOSS SIGNAL RED 4LT                 |          2 |         8 |     7.360 |     8.352 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 030|IN28916272|DN GLOSS DEEP ORANGE 1L                 |          6 |         6 |     5.580 |     6.510 |C20260601 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 031|IN28917472|DN GLOSS PHIROZA 1L                     |         12 |        12 |    11.520 |    13.620 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 032|IN28917471|DN GLOSS PHIROZA 4LT                    |          4 |        16 |    15.360 |    17.664 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 033|IN28011372|DN GLOSS OXFORD BLUE 1LT                |          6 |         6 |     5.580 |     6.450 |C20260801 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 034|IN28905772|DN GLOSS BUS GREEN 1LT                  |          6 |         6 |     5.640 |     6.630 |C20260701 |
|  9109466261|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788829|LF   |TAN | 035|IN28922372|DN GLOSS SAND STONE 1LT                 |          6 |         6 |     5.880 |     6.930 |C20260801 |
|  9109466262|IN53  |2000|70|110650    |ARIHANT BUILDSWARE    |110650 |ARIHANT BUILDSWARE       |1046788830|LF   |TAN |  10|IN28080072|DN SAT FIN WHITE 1LT                    |          0 |         0 |         0 |         0 |          |
